k_rock,rho_cp_rock,gradT,u_inf,mass_flow,depth,l_horiz
5.084437823,2416299.301,0.110717415,-2.919423677,7.671056804,2539.005431,3054.68018
2.472204013,2830865.882,0.115639608,0.112600749,4.885825627,2654.8907,4676.625227
2.779444239,3440369.91,0.059347805,-0.075349438,11.52277718,3570.276272,4906.782558
4.087933245,2448171.133,0.107796908,-0.679526484,3.960206431,4103.201946,1805.99739
2.837217672,3445866.366,0.031508689,-0.378662302,8.589586391,2807.383123,3688.711165
2.92242394,4115978.504,0.106451266,-1.833396961,9.705522686,3499.736229,3921.663256
3.674832903,2559406.803,0.048600686,0.352297854,4.603273093,4842.973556,1487.436594
3.036303897,3442833.514,0.046930375,-0.847551507,4.803706398,2074.795922,266.6457262
3.871604534,2138623.339,0.032864833,-0.358958896,2.938988882,3804.023259,2908.527059
1.883415325,4129136.687,0.091552921,-1.646613593,2.650624523,3468.982906,4706.125882
3.807975363,2782324.005,0.036100252,-2.568992471,8.958568962,2014.753786,677.4842366
3.995466508,2708763.9,0.063395976,-2.36948306,9.192965743,4263.694796,3128.18374
3.562863582,2959328.963,0.084550611,-0.132574824,3.533677437,4205.792004,3275.378367
5.166169393,2824136.518,0.11878146,-1.326409933,6.301442066,4204.96328,1654.066725
5.125875837,2643946.017,0.056390379,0.983398885,9.023203529,4833.519461,483.2609647
2.76762109,3096936.68,0.096150879,0.697225767,11.40057731,4259.998285,2511.251761
5.245847657,3069311.286,0.082790931,-2.668746644,11.94568242,3108.321911,4661.841813
3.968102414,2662397.947,0.075367033,-2.677341971,9.37785568,3262.12047,91.55141818
2.988894235,2822627.336,0.060149318,-1.74128904,2.510224742,2337.954668,1089.41405
2.615569029,3923545.632,0.108253146,-1.327634515,11.69930132,3763.24015,3636.775022
4.275979088,2233112.114,0.114488025,-1.613011803,7.118591376,3018.130246,2524.155837
4.906562897,3374902.849,0.114985684,-2.344528118,9.522188152,4069.794128,4381.029885
3.232549476,3509331.268,0.097067735,0.475191994,5.825077918,2577.691791,1506.893477
1.607579898,2672357.324,0.077052337,0.191606193,3.955935408,4203.844158,454.1869897
2.782871894,3952118.849,0.024876204,-0.911553654,4.509431661,2672.121368,4473.266191
5.010449059,4098854.585,0.102277722,0.721199652,8.779375803,2619.111589,1438.860339
4.405910754,3294195.527,0.114528173,0.231235732,3.317241983,2999.413551,1244.755917
3.306701207,3762211.817,0.090478838,-0.0874487,5.333150721,4364.556249,2158.170251
3.266165854,3637233.031,0.101326529,0.656136155,9.993875439,3586.08243,4491.583284
3.097183526,2423473.795,0.049559,-2.946647258,5.841184101,2998.726168,1028.040881
1.699259765,3383174.212,0.091624772,-1.077169414,7.593027735,3979.550922,4181.369491
4.634257736,2994025.314,0.088419965,0.531136285,4.424875831,2213.032873,2299.405544
3.961545923,2217754.432,0.03302242,0.704659158,2.942743965,2970.012666,1753.591917
4.463291087,2280643.048,0.10832142,-2.151999791,7.471511948,3813.934919,2803.526205
3.950041741,4165378.413,0.10161424,-0.062657909,4.510692377,4527.487405,730.2476714
1.939224154,4140984.996,0.048806058,-2.1071553,8.223411553,4412.019908,3602.799618
2.594183529,2179784.18,0.114669573,-2.424316486,5.411415386,4778.857618,4025.993274
2.870348614,3000545.851,0.119513464,0.553330353,3.082734162,2210.012049,108.3760178
1.666105481,2824654.804,0.098045606,-1.168365832,8.427932477,4732.442526,4618.038391
4.751834655,2978180.426,0.037664201,0.220386883,5.181835937,3675.162241,1956.501575
3.379909624,2337085.121,0.101388334,-0.115935427,5.118884611,3099.42815,1910.050913
2.96028241,3729139.857,0.022348218,-0.572127559,12.38634871,3332.074187,3862.483316
5.116378833,2335926.663,0.118219177,-2.175847572,9.462550081,4456.480862,4455.652392
3.093372248,3571752.129,0.072774666,0.861596054,2.687217799,3636.541206,4047.734788
1.808235702,3415437.873,0.039370482,0.019053416,8.453755079,3601.888029,3056.076932
3.930502748,2704513.421,0.025252808,0.531478245,12.37669408,4077.243042,1847.328672
3.594353194,3864182.127,0.08091662,-2.147704487,3.433369856,3587.243592,1440.221864
4.453148077,3109562.311,0.05561154,-1.62606594,11.43976243,4272.798848,4794.140044
3.509794285,3138734.712,0.057484383,-0.815133483,4.034016573,2101.319369,1276.726227
4.815145642,2598145.942,0.080752137,-2.306156633,5.403844206,2714.555586,2735.986437
2.230742338,4007252.361,0.102919331,-2.812650826,8.092339396,4048.329123,4219.636149
4.171500875,2827706.919,0.103099787,0.044908836,5.438729102,2271.684825,4685.960081
4.511720099,2826936.354,0.027620318,-2.358644432,11.26388638,2928.626769,3425.736311
5.232150813,3621143.74,0.117050896,-1.006684924,11.77939095,2240.255375,3792.409462
3.145412332,3849726.74,0.041888304,-2.639675938,6.056404893,2859.014277,3917.445922
4.871193025,3648400.745,0.073073804,-1.243989437,4.744449592,2382.6607,4187.215126
3.627807234,4132931.269,0.108015221,0.905802603,12.0206224,4228.070416,331.8145213
2.152023059,3304780.108,0.089630368,-1.166179196,6.838658832,3031.348499,775.5210965
4.889789601,2587900.475,0.105680219,-0.162161044,7.720586195,2490.439628,1943.956085
4.02106074,2303147.863,0.114710955,-2.816314755,8.376379052,4016.546376,854.5711654
4.894296923,2967658.954,0.071141405,-2.253388113,2.700774186,2477.963789,4647.811837
2.944512362,2617628.374,0.110907715,-0.823687158,9.371788063,2777.474059,727.8506713
2.509328825,2533240.394,0.035507241,0.359129982,10.9727908,2187.328477,891.0041623
3.264937553,2729669.02,0.046505303,-0.733358047,9.296368684,3044.464502,3732.664184
4.041467932,3722561.358,0.092347763,0.318561408,5.87472423,3622.653374,2605.535225
3.152980008,3500768.215,0.029867013,-2.444454882,6.890878174,3557.946254,4768.558446
4.683294886,4168687.463,0.063522413,0.543185289,5.545115044,4379.090358,1138.562783
3.387624588,2693736.42,0.03848346,-0.347786006,3.721696088,3613.074689,1893.019028
2.933500251,2107444.997,0.050125805,-1.48656551,6.864706503,4467.927544,3422.206121
4.745081288,3429227.223,0.081398111,-1.333427526,11.91444501,2822.990729,1583.536569
1.623172299,3200165.28,0.053764406,0.917138439,10.7980906,4565.853151,4870.566315
1.586749389,4018623.563,0.035046091,-0.319110297,11.88614641,3225.310525,3313.592788
4.381603194,2832088.467,0.099781303,-2.499828216,4.376268664,4947.956918,3551.620907
3.092336581,2302866.548,0.113840427,0.846334147,10.7356319,2143.936361,1234.368133
4.315302623,2427568.152,0.040575838,-1.070349437,9.313797074,4096.261099,3189.369619
2.751696965,2203154.523,0.040004255,0.247750012,12.2346039,4361.360925,3728.879676
2.422585337,2722649.658,0.117214509,0.828808425,6.435525825,2780.215291,3148.598362
4.531934168,2670669.243,0.051114198,0.724212931,5.172581374,3723.471052,2102.356217
4.143330688,2882325.941,0.076932262,-1.329256493,9.500629898,4398.78126,2558.158811
2.603904703,3705852.076,0.048468974,-1.402824232,7.32567291,4580.227953,2027.601628
2.804352163,2561461.797,0.109005298,0.126672624,7.31606142,4809.816723,2325.92826
1.947734304,2671149.187,0.041824704,-2.11138905,5.802151534,4566.407503,1600.917919
2.441415665,3187183.714,0.034941611,-1.968489964,8.781415127,2519.335974,4391.649575
3.316127491,2106426.59,0.056104356,-0.648419042,9.136549175,4470.389542,2506.128006
4.576708971,3970297.664,0.052681921,0.630696039,7.779111869,3907.541983,564.5339758
3.118316154,2801472.943,0.109471559,-1.137718479,4.404530142,2504.959125,3676.329902
3.374966998,3301002.334,0.095158524,-2.901370536,7.77285379,4110.667873,4296.160699
2.535964294,3256289.517,0.097237347,0.286958032,3.225359188,2892.129678,2740.550372
4.968461121,2809745.326,0.103935607,-1.520307598,2.86244281,2914.18587,109.9281044
1.638179123,2365145.824,0.043419095,-1.121302875,11.24289853,4619.325032,2056.049672
3.733609221,2181430.154,0.104673073,-2.017733198,8.182630252,3237.531482,933.1151124
3.197636115,4187093.444,0.083851438,0.114105748,9.818824731,4709.007942,4775.16996
2.762187259,2547565.939,0.094478385,-1.111946885,4.358045851,4930.360673,492.4677876
4.604419204,2868451.63,0.091929695,-1.502122754,9.372790279,2345.00272,502.4147004
2.544478031,2536773.031,0.111165363,-2.013547925,11.48359862,2111.420932,2533.599304
3.228347571,2808523.167,0.109979391,-0.00942671,7.976303945,3969.844361,3646.51347
5.063524047,3658530.629,0.098482871,-0.685001773,4.127000981,3508.866524,689.1894865
3.82887945,2202553.697,0.08359748,-1.997345672,9.833998267,4239.260763,3186.665495
1.924616575,3768397.087,0.097969022,-1.830037074,6.923986808,3890.138275,712.6869833
4.756614367,3913427.896,0.105028135,-2.553261819,5.568602609,4426.898126,4891.062208
2.60099341,4053558.009,0.039969597,-1.423986905,3.237514561,3701.791242,4742.405768
2.811168613,3151585.059,0.046806029,-0.508167551,5.92553043,3314.164693,4663.710807
1.773424511,3341250.175,0.042391909,0.136549532,9.20644617,4054.6925,628.9557231
2.096312877,2084229.249,0.119266407,-0.335286979,3.402391392,4351.736287,1289.270341
2.580545517,2884474.227,0.052250327,-0.641656403,6.517643521,2948.652381,225.9740857
2.86506707,3091351.597,0.075454093,-1.304297509,8.048216886,2812.283142,3946.227801
2.884152915,2425083.223,0.100457374,-2.133557302,9.128196824,4691.205291,4244.228938
4.099979393,2498261.164,0.076232052,-2.809478612,9.966375225,3871.912948,3363.595739
5.138565681,2901690.659,0.072110549,-0.775477628,6.726189908,4019.900416,3609.373981
3.604116243,3665852.901,0.061854317,0.626548833,10.24297092,2415.240952,2035.741333
4.610113763,3502797.425,0.042546438,-2.9279327,5.599774007,3573.662045,330.0674828
1.742907409,3762684.598,0.092663984,0.52764194,6.879082524,4154.726485,4881.291953
2.155027396,2570235.471,0.101012362,-0.700633456,4.927898676,3936.406944,2806.902826
4.748017245,2294118.55,0.092796803,-0.448013705,11.62024645,2163.130068,2240.322944
2.829013881,2733731.357,0.109265605,-2.568008225,5.82230951,2214.974023,1169.924789
5.107097214,3650227.081,0.046764907,-0.545568538,6.457252266,4947.151557,4337.533963
3.598993213,3513760.544,0.050058804,-2.656320844,4.718431433,4365.291588,2980.940621
4.216074699,2125561.357,0.028237399,-1.222919091,4.612999133,3052.461226,22.16598019
1.662087409,3326787.012,0.0874091,0.392099457,6.38750852,2790.208052,1281.023907
4.423623268,2158584.667,0.073393863,-2.326111599,5.284175776,4041.329376,589.6932301
2.539393815,2302376.918,0.021631523,-2.84710047,7.284457349,4261.744984,701.1839071
4.215353616,3566353.535,0.036345419,-1.780352795,11.43623388,2843.136036,3298.062307
2.041470936,3989437.457,0.119076362,-0.010273909,4.401091878,2394.119834,676.2327999
2.408659255,2099143.305,0.056485577,-1.198261774,11.38542228,4570.250552,3492.237249
2.381480566,2474982.222,0.07549708,-2.54099701,7.269717129,3936.922017,376.1053086
3.016021302,3907498.115,0.072708532,-2.516287433,6.522166017,2985.797196,1732.78755
3.45657284,4046849.03,0.088515756,-2.332740873,8.989994459,3966.528398,1392.716347
1.693959469,2395476.831,0.053515763,0.760034116,9.166469379,4480.517704,3073.358757
4.508128437,3358912.033,0.025996999,0.310527995,5.308561816,4637.931839,2779.048959
3.39280211,2791431.56,0.053167634,-1.118277387,3.686299866,4956.651987,2109.364766
2.179051858,4126019.031,0.036926178,-0.591667122,9.785498197,4195.263284,1293.257299
3.906086675,3277215.034,0.074819657,-1.917978944,2.668040848,3809.475905,2230.214872
4.946867111,3074247.413,0.050798348,-1.94751011,4.069226397,2015.545963,81.08178678
4.743179518,3210958.3,0.060315496,-2.609957152,5.708500284,3526.504549,4714.020954
5.121800189,3652044.007,0.091732124,0.235933695,7.436571775,3167.936845,2911.407085
2.758917918,3266644.485,0.069423841,-1.631782943,3.483394106,2667.705464,3463.549298
2.872484544,3781119.262,0.063698079,-0.795501928,10.51881344,3732.356552,1470.641334
4.506388815,2876384.755,0.034770504,-0.93405691,6.708520078,4364.684021,2491.43669
4.644831294,2116260.747,0.075345784,-1.715837833,7.298514752,4700.845031,3464.619663
5.15158115,2938517.803,0.114421938,-1.620889135,3.680868275,4468.420617,2748.938739
4.640930136,3876820.805,0.028329481,-1.458703166,5.063259198,3254.591316,3794.016114
1.984835906,3796881.811,0.090103888,-0.728308908,8.234520939,2130.457023,3039.173496
2.715207543,2534777.042,0.079918289,-2.771599943,8.358649705,3852.379282,3470.894343
5.184207502,2465051.484,0.048158039,-0.090235467,6.171644726,3808.531535,2480.765288
4.724256328,3883491.007,0.07221235,-0.230554242,6.735868327,4536.351307,1125.626663
3.555397137,2612096.096,0.068769703,-0.05851527,5.232780365,3659.917707,2497.283555
3.109141856,3808826.371,0.092778914,-0.424794148,9.046468951,3375.730004,1675.71051
2.551449038,3649796.253,0.10445823,-1.388926301,9.007369574,3651.755873,3044.305139
2.582324703,2470715.489,0.105054175,-2.891517778,3.927860523,3164.288921,39.71009089
2.79776307,3204232.187,0.098666004,-2.589387616,3.015775445,4894.422626,534.3344145
5.251483429,3141622.986,0.03994325,-2.211653198,9.716097904,3884.238797,377.3051147
1.87966126,2331106.974,0.079439266,-2.290467815,11.9597765,3077.799671,516.9493434
2.173997372,2802786.191,0.081822453,-1.825257764,12.32484309,3387.260301,4320.563767
3.743926537,2962537.63,0.074257238,0.579769142,11.56932975,2627.060359,964.5829978
5.149052901,3281260.464,0.036017006,-2.020769766,7.331816931,4598.826979,1709.271943
3.76468535,3873173.776,0.036479758,-2.509389749,3.946227617,4297.872931,1756.329472
4.084788662,2777993.988,0.039141124,-2.996022356,3.972996991,2746.849675,747.7932925
4.479370777,3766491.028,0.117898703,-1.505625954,9.407232885,4842.743759,1149.433005
2.012055499,4028276.492,0.082153256,0.157958713,11.74817134,2908.367871,4322.600383
2.186501568,4164912.029,0.095811449,0.637357168,9.021340446,3125.696038,3868.191166
2.282432925,3143454.192,0.063130732,-0.546171288,6.666582344,2796.697187,3398.711886
2.364805401,3057189.631,0.05731805,0.262957391,12.31570362,3197.517216,1614.040426
3.1307734,2322885.368,0.051801476,-2.152313944,7.030953808,3647.06376,3499.341567
2.26715192,2846150.422,0.075739304,0.532236471,6.248778119,3317.68283,2285.891447
4.142032128,2528627.008,0.115745311,0.778676787,9.256890968,4748.238207,4757.963824
1.592063807,3884778.561,0.090339728,-2.107464565,12.13233166,4838.860131,1958.226089
2.087502143,4178604.764,0.094129205,-0.341625424,3.465844699,3791.013508,181.0223298
3.523718611,3441129.581,0.021722908,-1.512565722,4.073136807,4078.188628,898.1748643
4.870622824,2620629.221,0.092545881,-1.328768119,2.816174481,4928.56017,3695.774187
2.106461457,3468780.252,0.101043292,0.203353981,10.98325747,2683.858633,333.0929503
4.861356127,2666125.446,0.045553116,-1.991541732,3.640957211,3477.682599,1027.841133
3.614966342,3203956.839,0.073345921,0.71428158,8.258044012,2065.759157,4112.850064
3.769692285,2815502.904,0.032511156,-0.848284127,8.190869207,2903.425156,4634.15643
3.023044281,3514704.011,0.116620139,-0.312106117,8.966792245,2988.337592,1518.002246
4.798911199,3399255.098,0.05360054,0.503104458,7.972864427,2333.130402,3809.836411
2.035852461,3553435.816,0.090188663,0.315183715,8.488777047,3795.240438,834.7718711
2.409363685,2899971.878,0.093736274,0.909125229,7.267481898,3681.819516,3303.236279
3.328780477,2541220.559,0.045211305,-2.781073868,8.744148139,2904.436933,3371.892763
2.901619898,3484086.508,0.083627139,-1.441609398,4.67918636,2455.602899,112.0756283
3.125541323,2908025.388,0.085964112,0.515656441,4.540074083,4347.893955,4863.103703
4.773311882,2979951.857,0.045225639,-0.248672476,8.268517077,2032.019195,908.021744
2.203297054,2359232.113,0.113696983,-0.618188426,12.25117572,4299.036591,1800.990071
3.292651935,2564103.936,0.067800086,0.503756575,10.95266932,3426.605525,4722.09308
4.933620264,4050497.002,0.02436716,-1.286459726,6.231236146,2203.93308,2566.305674
3.763482597,3058482.513,0.058625354,0.729516643,8.282482651,4532.159087,3497.084246
3.170615906,4161550.906,0.036146253,-1.153363415,8.521010585,2297.769321,4918.729965
3.200806317,4013144.738,0.067081713,-0.362478698,10.30109952,4040.647491,1520.490296
3.587229475,3018425.635,0.022757625,0.530226262,5.327288069,4057.855925,1443.376531
4.706959305,3631902.572,0.066580924,-0.922524699,3.89183948,4997.374749,638.2957036
2.314431117,3695184.991,0.089599481,-0.311392904,12.42264471,3740.65946,4250.014905
1.605930497,2545229.925,0.034418393,0.566357162,5.314185651,3404.963433,2015.599297
2.433563943,3610250.35,0.040908271,0.624270163,6.268046102,4387.721853,1160.963867
1.951176106,2304215.885,0.061107436,-1.421301657,7.766927228,3726.533849,1527.88453
1.922892743,3192366.573,0.109192076,-1.849712249,9.194065469,4266.027819,1389.017348
2.311252697,3750457.531,0.02982978,0.362006262,8.143863559,2186.972088,356.6149698
3.946077953,2964550.609,0.052450409,-0.055701727,10.21747439,3244.128499,3133.518372
3.964713624,3888339.659,0.105470259,-1.543727568,5.039328348,2198.319549,670.6958391
1.905879057,3260469.071,0.060425946,-2.776864272,6.038247532,2134.022472,1641.098033
3.735462862,2251726.108,0.080280134,-2.482365565,8.633453442,2841.201771,2570.542955
4.453552106,3840293.329,0.05683852,0.793175168,8.13885883,4812.808303,1991.2979
3.25566575,2497027.842,0.05738792,-0.93612241,7.274359096,2193.926627,407.1635112
1.994200518,3015803.923,0.062320937,-2.365578765,8.056657921,4187.025973,4910.22287
2.071129603,3164064.691,0.035207797,0.978854278,2.85809904,4199.291924,997.7021376
4.471964678,2134474.63,0.042775188,-1.572638261,9.706570994,4821.03041,4120.140582
2.841816748,2317071.527,0.113963356,-0.810818774,7.739218989,4384.638484,2739.927608
1.753754167,3924955.748,0.040362562,-1.414941515,5.344841875,2210.822304,2393.747336
1.62028543,2131899.152,0.095799871,-0.541407221,6.436226469,4860.199687,1290.762623
3.311143167,3786643.754,0.076611595,0.410971073,8.315113128,2531.395792,2807.838694
2.847790865,3270692.313,0.099147469,-0.411845191,5.959996376,2372.60228,513.3445609
3.467758572,2675774.801,0.065560873,-0.871235416,8.786135433,2978.724861,2704.740334
4.970666178,3186738.989,0.096008646,0.013764982,11.00739334,4074.537304,4002.357976
4.344207166,2131308.788,0.096219444,-2.061953782,12.34610121,3443.9416,1682.068945
4.680692312,2741560.285,0.057684258,-2.115817349,5.463423068,3438.457434,195.6679231
1.685000753,3064427.596,0.027538675,0.277312894,8.00831454,3265.00885,4970.9469
3.947751059,3142193.141,0.034010612,0.961758674,10.86516671,2659.274301,2589.129905
4.593465631,2600818.081,0.074497532,-2.185221594,9.650616494,2025.813878,2182.726951
4.739449633,3606616.172,0.103630905,-1.828715367,6.62789014,2153.285451,900.5718915
4.154146455,4098035.673,0.080773084,-1.84896638,4.593356306,2865.179627,1964.493362
2.332843141,2633735.136,0.114134692,0.749037422,6.662597316,2409.170366,2559.634731
3.215430483,2186962.288,0.056625121,-1.24758368,6.512994656,2893.442684,2295.771973
3.866010366,2851944.646,0.057974376,-0.051571874,5.336253607,2785.683857,160.907049
3.260561194,3451573.13,0.066569146,-2.966539951,7.539449953,3008.94676,2705.764353
3.978725935,2342803.662,0.065233681,0.493434612,10.19873876,4961.040228,2041.551136
4.71082908,3487511.806,0.110943348,-0.231895268,2.798193162,3328.040726,1483.859335
4.144493221,3693760.201,0.054106017,-1.956540489,8.743745719,2685.106848,3317.012766
2.496905301,4025507.002,0.026203596,0.202795405,4.867696965,3928.94052,2900.096034
3.626134983,2432037.752,0.028288927,-2.055380046,8.686035386,3753.184533,2968.15468
2.288549683,2202211.822,0.08879254,0.100915204,11.75252806,2867.898346,1542.11689
5.234697902,2963972.563,0.047673192,0.454604501,5.57719702,2061.61309,4193.947921
3.246228794,3844675.768,0.041250944,-0.162430376,7.848042623,2011.446941,3629.410251
5.109951672,2509889.439,0.088055881,-2.575177112,6.622428736,4279.772685,3856.910215
3.26850462,2159492.268,0.114261049,-1.145740118,6.046614977,2850.825688,4330.564032
3.509998728,2110473.721,0.071564163,0.140924135,8.572383626,4192.040886,3093.39085
2.903591575,4038671.132,0.084225785,-2.23241415,8.414818294,3649.49934,1122.253557
3.512001328,3599278.532,0.044184097,0.141761729,10.84907681,4682.140763,870.1224604
1.676225387,2483267.206,0.067180927,0.79797028,7.803163561,2903.791261,1832.554442
3.888552544,2549348.998,0.065479221,-1.393768144,4.491886781,4139.199461,4629.143817
1.995457956,2479181.108,0.051272313,-2.393295148,10.94105726,2860.209963,1689.130596
2.272907449,3671097.891,0.041015853,-1.449438645,5.984062719,3298.538706,2135.371641
3.620682058,4196482.981,0.031812267,-0.164425541,7.546986222,3166.68792,4809.309101
1.693060226,2769558.054,0.052339533,-0.216821024,11.35064548,2517.593145,2300.105271
3.25293637,2443004.554,0.078808469,-0.479377046,9.017099886,2037.424964,3204.05932
5.254515564,2577593.194,0.061925073,-0.196133625,2.755233843,4909.530979,2359.305309
2.656530922,2923590.018,0.108578908,0.987240541,8.013834158,2507.895946,3193.899972
2.081578101,3632248.306,0.115686212,0.934833857,8.55428459,2743.539301,3465.797203
3.611425169,2126356.021,0.064045605,-0.431547653,5.266157839,3466.152181,3408.895163
3.690588065,3002076.118,0.098463635,0.031381515,9.751087978,3966.841165,3673.346902
3.373441723,2152864.954,0.113528006,-0.627096406,10.38874362,2155.480812,1867.44477
4.354251727,2606962.536,0.08585574,0.870059349,10.22601423,4452.088313,774.3727431
4.990253124,2485725.553,0.108433555,-2.948620448,4.335753715,4414.448382,2221.969497
3.956404763,3249897.966,0.092958788,-0.84193894,6.071282001,4904.79757,983.5188743
3.403260673,3423038.132,0.055177033,-0.902538892,3.376679456,3143.777886,2890.71292
2.709778524,3575265.551,0.039484473,-0.992831486,3.560872693,4447.505079,442.5016326
4.910679995,3790952.478,0.064099516,-1.091623249,7.805366174,2839.038613,3327.558537
2.190802744,2539346.688,0.057526533,-0.403679558,10.57655236,2078.124891,4476.449371
4.972682784,2927025.619,0.029374511,-2.345695362,3.82469562,2664.297321,2029.488601
4.883838709,2270612.208,0.051024234,-1.25445223,9.594693136,3007.154704,1458.685576
4.572792262,2646341.004,0.11387105,0.073297355,11.45264705,2393.466867,1633.987746
4.218192046,3687582.291,0.036816613,-2.598022541,5.517187993,3075.761059,3896.280807
1.986495736,2933839.252,0.024444942,-0.898547491,7.817213349,2890.742964,3649.613903
2.561781652,4137051.562,0.088956705,-0.454463713,6.870839629,4164.972553,3107.926215
2.330266818,2769966.605,0.021205447,-2.189939405,7.451921798,3444.778853,2948.089127
1.659014512,2682144.947,0.037050848,-0.882916514,10.56804728,3460.083021,2438.990239
3.59709651,3862104.177,0.085016146,0.726448034,3.189381505,3110.585747,1296.971551
4.614408918,3060000.184,0.043916079,-0.930279534,8.02512084,4022.074124,1643.500261
3.923192622,3597383.252,0.11644978,-1.811048417,9.113107466,2694.043379,4957.824252
4.878352873,3234940.986,0.087871591,-0.662851949,7.389091374,2139.665174,1963.225493
3.63106993,4137794.109,0.040980282,-2.394628248,2.810019929,3540.373259,426.8140734
4.47529158,3517896.948,0.074318152,0.016475759,3.703904837,3063.7775,4738.934335
1.661314443,2631383.678,0.082416336,-1.719470719,8.330360089,4070.264168,924.684196
2.778674209,2475263.861,0.022075386,0.369043004,11.39375241,3121.00454,3785.910139
2.247819655,3245561.605,0.061251656,-0.835944255,11.96713389,3362.366803,2668.978102
3.140420363,3821249.156,0.078848419,-0.612588633,9.097533053,2160.962937,1189.372297
4.964633762,3618588.861,0.031583269,0.706039425,11.36233974,4993.196985,1607.234515
1.659066608,2344585.404,0.069448725,-0.186660139,6.419160265,3726.814204,1423.088383
4.803882662,2724472.688,0.065170322,0.643382183,3.874070713,4944.429874,4547.249861
3.889474703,3675506.341,0.02564337,-0.25214938,9.874207341,2280.337519,4506.56172
2.459250362,2152316.988,0.090706557,0.657508362,6.959093981,4371.113183,2009.138862
1.868802774,2816523.709,0.067420682,-2.504560079,9.515125811,3583.260391,4390.202762
2.121587665,2413123.717,0.076056831,-1.466436912,4.506362028,2307.803918,1742.994811
1.856002639,3218008.307,0.105932391,0.577291676,10.19171447,3138.904719,1034.191122
3.928155806,3669771.458,0.099633596,-1.934050233,3.777240635,2097.150842,2963.766208
3.492764932,2108805.369,0.093513046,-1.455464412,6.834252765,3558.263519,2311.830778
2.838967448,2844314.35,0.108569511,-1.488549525,6.225913973,3617.403816,391.4779635
2.458459253,3889398.864,0.029451134,-1.7726014,8.212575796,2256.038804,2449.105939
3.121073112,3920729.095,0.059416146,0.830125595,10.66752844,3467.272983,1883.033529
4.427708184,3690614.111,0.097032485,0.52955701,11.63176209,2555.893239,4996.643309
5.121055994,3113141.519,0.026641263,0.161249873,9.596772205,3198.387033,1779.973452
4.526932195,4181666.021,0.037869311,-0.661940714,5.61440057,3941.643558,4207.703962
4.994802415,2374464.077,0.054225107,-0.26532131,8.401511647,2978.004662,2437.070455
3.885778534,2291798.15,0.061163929,-0.386975955,4.669016338,4999.230541,4696.107422
3.432559231,2266559.63,0.022558634,-0.755399236,10.38708027,4882.207199,1897.085743
3.821061571,2675155.482,0.040196712,-1.868943252,7.876087366,3546.189094,1402.234233
2.97753661,2120575.59,0.060545144,-1.802899567,9.225384981,3942.901286,2778.124751
4.055307388,2454096.592,0.093489221,-2.843460811,2.61610657,3074.239534,161.6369017
2.174923288,2656488.419,0.054596663,-0.38817402,6.481033757,4771.559947,968.3212279
4.867241454,2836501.506,0.049856173,0.526770923,3.892365543,4101.138764,4033.927309
2.585071571,2842153.086,0.02343137,-0.16723381,10.51593795,4339.582927,4124.00783
5.217003671,2224386.099,0.082918313,-2.941381063,5.158314026,2895.017271,3682.367997
3.961188943,2955304.657,0.084993972,0.790526848,10.57446768,4731.398397,172.3449917
1.629628221,3979538.313,0.050227179,-1.051463031,6.446595261,2922.123294,2532.640843
2.283746584,3512227.043,0.066680635,0.513222645,10.23653473,3632.361479,119.1646998
4.349316717,4146978.752,0.041070716,-0.664049446,11.26803576,4902.712822,3786.100621
2.827769516,2113716.294,0.029349259,0.565367103,8.698097345,2195.008067,3059.490485
3.537651002,4125411.915,0.115517265,-1.18964413,7.254782929,3541.309672,1704.451383
1.679028413,2082562.073,0.100297125,0.135839699,7.01363201,3419.568416,1366.298291
4.224410423,2346762.726,0.086532406,-1.474998815,5.812902239,4311.871448,2391.445226
2.659523219,3847426.86,0.106692906,-0.000868924,4.63211347,4040.246008,632.9761736
3.852402594,3420621.013,0.077207159,-1.213719356,10.22057982,4635.253754,1912.341527
2.253455141,2431013.352,0.070535393,-0.182523216,5.109449867,4174.032492,4591.923484
1.98232044,3281743.606,0.039319988,-1.157266715,9.332481698,3704.580335,2537.244575
4.567159392,3421193.081,0.045709224,-0.355483487,4.623086546,2711.120745,4444.82035
4.170541432,4025182.729,0.039105764,0.55384071,10.67752627,2288.427183,1445.789244
2.995036295,3976906.367,0.081124686,0.334021234,6.164726581,3676.269081,3806.220742
3.711749535,4017337.825,0.109333043,-0.046007253,12.33161216,4269.4158,4948.44832
3.934350262,2850945.055,0.086975194,-2.6422983,3.988808199,4367.540993,4010.749878
3.112519193,3271168.631,0.023034115,-2.263251073,3.520837644,4218.179279,397.2589287
3.790592553,3093041.402,0.078783994,0.127332754,11.50608583,2603.756501,2720.602875
2.030643525,3260780.356,0.112995383,0.498645103,7.282494383,4211.885558,4442.586869
2.326952255,2481511.926,0.045241887,-0.300085163,7.465030615,2867.284756,1178.515016
3.721723049,3090490.746,0.045618944,-0.304630831,9.342924228,3195.429198,319.3885943
1.740719226,2349756.474,0.066324723,-0.286974962,4.73687803,4834.155115,3230.362135
2.6225943,2711978.829,0.043272627,-1.596479564,6.394134156,4715.368368,3600.153424
4.002539413,2388465.175,0.023745801,0.823884715,12.29150114,2650.954266,386.8070789
2.210780959,3997745.662,0.056373698,0.443115641,10.58038251,2216.513152,903.6084214
3.860844329,3538082.034,0.103226087,-2.003876886,8.006538992,4700.000907,2318.296697
1.690306005,2414464.488,0.037783313,-2.865443336,3.635387407,3411.339276,4486.683286
